date,bytesIn,bytesOut,packetsIn,packetsOut,applicationName,destinationAddress,protocolNumber,sourceAddress
7/16/2018 5:38:04.000000000 PM,2466,0,8,0,SSDP,111.22.22.156,17,239.255.255.250
7/16/2018 5:38:51.000000000 PM,16652,0,181,0,,WIFI_192.168.1.111,,ospf-all.mcast.net
7/16/2018 5:38:51.000000000 PM,16652,0,181,0,,WIFI_192.168.1.111,89,ospf-all.mcast.net
7/16/2018 5:39:05.000000000 PM,144,0,2,0,,111.22.22.101,,111.22.22.255
7/16/2018 5:39:05.000000000 PM,144,0,2,0,,111.22.22.101,17,111.22.22.255
7/16/2018 5:39:55.000000000 PM,0,119,0,1,,255.255.255.255,,WIFI_192.168.1.111
7/16/2018 5:39:55.000000000 PM,0,119,0,1,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/16/2018 5:40:01.000000000 PM,0,459,0,5,,192.168.2.99,,g1.inside.local_192.168.1.1
7/16/2018 5:40:01.000000000 PM,0,459,0,5,Sun Proxy Admin Service,192.168.2.99,6,g1.inside.local_192.168.1.1
7/16/2018 5:40:07.000000000 PM,1845,0,12,0,,111.22.22.155,,239.255.255.250
7/16/2018 5:40:07.000000000 PM,1845,0,12,0,SSDP,111.22.22.155,17,239.255.255.250
7/16/2018 5:40:19.000000000 PM,98,0,1,0,,111.22.22.107,,224.0.0.251
7/16/2018 5:40:19.000000000 PM,98,0,1,0,Multicast DNS,111.22.22.107,17,224.0.0.251
7/16/2018 5:40:35.000000000 PM,1200240,0,6003,0,,d3.inside.local,,basement.inside.local
7/16/2018 5:40:35.000000000 PM,1200000,0,6000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 5:40:35.000000000 PM,240,0,3,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 5:40:48.000000000 PM,397360,0,1988,0,,bay.inside.local,,basement.inside.local
7/16/2018 5:40:48.000000000 PM,397200,0,1986,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/16/2018 5:40:48.000000000 PM,160,0,2,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 5:41:01.000000000 PM,0,593,0,9,,mail.c2.local_111.16.2.2,,g1.inside.local_192.168.1.1
7/16/2018 5:41:01.000000000 PM,0,593,0,9,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,g1.inside.local_192.168.1.1
7/16/2018 5:41:03.000000000 PM,3078,0,16,0,,111.22.22.150,,239.255.255.250
7/16/2018 5:41:03.000000000 PM,3078,0,16,0,SSDP,111.22.22.150,17,239.255.255.250
7/16/2018 5:41:40.000000000 PM,216,0,3,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 5:41:40.000000000 PM,216,0,3,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 5:41:53.000000000 PM,400720,0,2009,0,,ops.inside.local,,basement.inside.local
7/16/2018 5:41:53.000000000 PM,400000,0,2000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 5:41:53.000000000 PM,720,0,9,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 5:42:01.000000000 PM,28383,0,33,0,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 5:42:01.000000000 PM,28383,0,33,0,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 5:42:35.000000000 PM,0,119,0,1,,255.255.255.255,,WIFI_192.168.1.222
7/16/2018 5:42:35.000000000 PM,0,119,0,1,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/16/2018 5:43:01.000000000 PM,11928252,0,229270,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 5:43:01.000000000 PM,11928252,0,229270,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 5:44:01.000000000 PM,463,0,5,0,,store.c2.local_111.16.2.22,,g1.inside.local_192.168.1.1
7/16/2018 5:44:01.000000000 PM,463,0,5,0,Sun Proxy Admin Service,store.c2.local_111.16.2.22,6,g1.inside.local_192.168.1.1
7/16/2018 5:44:04.000000000 PM,3078,0,16,0,,111.22.22.156,,239.255.255.250
7/16/2018 5:44:04.000000000 PM,3078,0,16,0,SSDP,111.22.22.156,17,239.255.255.250
7/16/2018 5:44:40.000000000 PM,38580,0,411,0,,top.inside.local,,basement.inside.local
7/16/2018 5:44:40.000000000 PM,38580,0,411,0,,top.inside.local,89,basement.inside.local
7/16/2018 5:45:11.000000000 PM,555,0,3,0,,111.22.22.103,,224.0.0.251
7/16/2018 5:45:11.000000000 PM,555,0,3,0,Multicast DNS,111.22.22.103,17,224.0.0.251
7/16/2018 5:45:26.000000000 PM,3624,0,6,0,,0.0.0.0,,255.255.255.255
7/16/2018 5:45:26.000000000 PM,3624,0,6,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/16/2018 5:45:38.000000000 PM,400560,0,2007,0,,ops.inside.local,,basement.inside.local
7/16/2018 5:45:38.000000000 PM,400000,0,2000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 5:45:38.000000000 PM,560,0,7,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 5:46:01.000000000 PM,39493,3624,47,22,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 5:46:01.000000000 PM,39493,3624,47,22,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 5:46:04.000000000 PM,144,0,2,0,,111.22.22.101,,111.22.22.255
7/16/2018 5:46:04.000000000 PM,144,0,2,0,,111.22.22.101,17,111.22.22.255
7/16/2018 5:46:16.000000000 PM,1000160,0,5002,0,,d3.inside.local,,basement.inside.local
7/16/2018 5:46:16.000000000 PM,1000000,0,5000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 5:46:16.000000000 PM,160,0,2,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 5:46:41.000000000 PM,3078,0,16,0,,111.22.22.153,,239.255.255.250
7/16/2018 5:46:41.000000000 PM,3078,0,16,0,SSDP,111.22.22.153,17,239.255.255.250
7/16/2018 5:46:55.000000000 PM,0,476,0,4,,255.255.255.255,,WIFI_192.168.1.111
7/16/2018 5:46:55.000000000 PM,0,476,0,4,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/16/2018 5:47:01.000000000 PM,0,76,0,1,,h184-60-28-49.mdtnwi.dsl.dynamic.tds.net,,router.c2.local_111.16.2.11
7/16/2018 5:47:01.000000000 PM,0,76,0,1,Network Time Protocol,h184-60-28-49.mdtnwi.dsl.dynamic.tds.net,17,router.c2.local_111.16.2.11
7/16/2018 5:47:47.000000000 PM,64,0,1,0,,C2.NETDMT.COM_111.22.22.126,,basement.inside.local
7/16/2018 5:47:47.000000000 PM,64,0,1,0,,C2.NETDMT.COM_111.22.22.126,89,basement.inside.local
7/16/2018 5:48:26.000000000 PM,199680,0,999,0,,bay.inside.local,,basement.inside.local
7/16/2018 5:48:26.000000000 PM,199600,0,998,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/16/2018 5:48:26.000000000 PM,80,0,1,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 5:48:40.000000000 PM,216,0,3,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 5:48:40.000000000 PM,216,0,3,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 5:48:55.000000000 PM,1845,0,12,0,,111.22.22.156,,239.255.255.250
7/16/2018 5:48:55.000000000 PM,1845,0,12,0,SSDP,111.22.22.156,17,239.255.255.250
7/16/2018 5:49:11.000000000 PM,1845,0,12,0,,111.22.22.150,,239.255.255.250
7/16/2018 5:49:11.000000000 PM,1845,0,12,0,SSDP,111.22.22.150,17,239.255.255.250
7/16/2018 5:50:08.000000000 PM,1233,0,4,0,,111.22.22.154,,239.255.255.250
7/16/2018 5:50:08.000000000 PM,1233,0,4,0,SSDP,111.22.22.154,17,239.255.255.250
7/16/2018 5:50:20.000000000 PM,400560,0,2007,0,,ops.inside.local,,basement.inside.local
7/16/2018 5:50:20.000000000 PM,400000,0,2000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 5:50:20.000000000 PM,560,0,7,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 5:50:35.000000000 PM,0,357,0,3,,255.255.255.255,,WIFI_192.168.1.222
7/16/2018 5:50:35.000000000 PM,0,357,0,3,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/16/2018 5:50:49.000000000 PM,199840,0,1001,0,,bay.inside.local,,basement.inside.local
7/16/2018 5:50:49.000000000 PM,199600,0,998,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/16/2018 5:50:49.000000000 PM,240,0,3,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 5:51:01.000000000 PM,43080,6444,42,34,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 5:51:01.000000000 PM,43080,6444,42,34,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 5:51:05.000000000 PM,144,0,2,0,,111.22.22.101,,111.22.22.255
7/16/2018 5:51:05.000000000 PM,144,0,2,0,,111.22.22.101,17,111.22.22.255
7/16/2018 5:51:19.000000000 PM,1040,0,10,0,,111.16.126.6,,basement.inside.local
7/16/2018 5:51:19.000000000 PM,1040,0,10,0,,111.16.126.6,1,basement.inside.local
7/16/2018 5:51:49.000000000 PM,370,0,2,0,,111.22.22.103,,224.0.0.251
7/16/2018 5:51:49.000000000 PM,370,0,2,0,Multicast DNS,111.22.22.103,17,224.0.0.251
7/16/2018 5:52:05.000000000 PM,1200080,0,6001,0,,d3.inside.local,,basement.inside.local
7/16/2018 5:52:05.000000000 PM,1200000,0,6000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 5:52:05.000000000 PM,80,0,1,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 5:52:59.000000000 PM,1233,0,4,0,,111.22.22.153,,239.255.255.250
7/16/2018 5:52:59.000000000 PM,1233,0,4,0,SSDP,111.22.22.153,17,239.255.255.250
7/16/2018 5:53:11.000000000 PM,3690,0,24,0,,111.22.22.151,,239.255.255.250
7/16/2018 5:53:11.000000000 PM,3690,0,24,0,SSDP,111.22.22.151,17,239.255.255.250
7/16/2018 5:53:19.000000000 PM,11864,0,228,0,,mail.c2.local_111.16.2.2,,ns.inside.local
7/16/2018 5:53:19.000000000 PM,11864,0,228,0,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,ns.inside.local
7/16/2018 5:53:20.000000000 PM,2147484952,29350292,624804,564200,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 5:53:20.000000000 PM,2147484952,29350292,624804,564200,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 5:53:41.000000000 PM,1044,0,12,0,,acc.inside.local,,basement.inside.local
7/16/2018 5:53:41.000000000 PM,1044,0,12,0,,acc.inside.local,89,basement.inside.local
7/16/2018 5:54:41.000000000 PM,144,0,2,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 5:54:41.000000000 PM,144,0,2,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 5:54:55.000000000 PM,0,238,0,2,,255.255.255.255,,WIFI_192.168.1.111
7/16/2018 5:54:55.000000000 PM,0,238,0,2,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/16/2018 5:55:10.000000000 PM,600000,0,3000,0,,d3.inside.local,,basement.inside.local
7/16/2018 5:55:10.000000000 PM,600000,0,3000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 5:55:26.000000000 PM,240,0,3,0,,bay.inside.local,,basement.inside.local
7/16/2018 5:55:26.000000000 PM,240,0,3,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 5:55:41.000000000 PM,400240,0,2003,0,,ops.inside.local,,basement.inside.local
7/16/2018 5:55:41.000000000 PM,400000,0,2000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 5:55:41.000000000 PM,240,0,3,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 5:55:56.000000000 PM,1233,0,4,0,,111.22.22.155,,239.255.255.250
7/16/2018 5:55:56.000000000 PM,1233,0,4,0,SSDP,111.22.22.155,17,239.255.255.250
7/16/2018 5:56:01.000000000 PM,26376,1410,26,6,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 5:56:01.000000000 PM,26376,1410,26,6,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 5:56:41.000000000 PM,1845,0,12,0,,111.22.22.151,,239.255.255.250
7/16/2018 5:56:41.000000000 PM,1845,0,12,0,SSDP,111.22.22.151,17,239.255.255.250
7/16/2018 5:56:56.000000000 PM,516,0,6,0,,acc.inside.local,,basement.inside.local
7/16/2018 5:56:56.000000000 PM,516,0,6,0,,acc.inside.local,89,basement.inside.local
7/16/2018 5:57:23.000000000 PM,520,0,5,0,,111.16.126.6,,basement.inside.local
7/16/2018 5:57:23.000000000 PM,520,0,5,0,,111.16.126.6,1,basement.inside.local
7/16/2018 5:58:05.000000000 PM,72,0,1,0,,111.22.22.101,,111.22.22.255
7/16/2018 5:58:05.000000000 PM,72,0,1,0,,111.22.22.101,17,111.22.22.255
7/16/2018 5:58:30.000000000 PM,0,120,0,2,,reflector.westga.edu,,router.c2.local_111.16.2.11
7/16/2018 5:58:30.000000000 PM,0,120,0,2,World Wide Web HTTP,reflector.westga.edu,6,router.c2.local_111.16.2.11
7/16/2018 5:58:31.000000000 PM,0,29350292,0,564200,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 5:58:31.000000000 PM,0,29350292,0,564200,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 5:58:35.000000000 PM,0,119,0,1,,255.255.255.255,,WIFI_192.168.1.222
7/16/2018 5:58:35.000000000 PM,0,119,0,1,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/16/2018 5:59:04.000000000 PM,1233,0,4,0,,111.22.22.150,,239.255.255.250
7/16/2018 5:59:04.000000000 PM,1233,0,4,0,SSDP,111.22.22.150,17,239.255.255.250
7/16/2018 5:59:16.000000000 PM,1845,0,12,0,,111.22.22.156,,239.255.255.250
7/16/2018 5:59:16.000000000 PM,1845,0,12,0,SSDP,111.22.22.156,17,239.255.255.250
7/16/2018 5:59:40.000000000 PM,72,0,1,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 5:59:40.000000000 PM,72,0,1,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 5:59:55.000000000 PM,0,119,0,1,,255.255.255.255,,WIFI_192.168.1.111
7/16/2018 5:59:55.000000000 PM,0,119,0,1,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/16/2018 6:00:11.000000000 PM,1812,0,3,0,,0.0.0.0,,255.255.255.255
7/16/2018 6:00:11.000000000 PM,1812,0,3,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/16/2018 6:00:23.000000000 PM,400880,0,2011,0,,ops.inside.local,,basement.inside.local
7/16/2018 6:00:23.000000000 PM,400000,0,2000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 6:00:23.000000000 PM,880,0,11,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 6:00:35.000000000 PM,0,357,0,3,,255.255.255.255,,WIFI_192.168.1.222
7/16/2018 6:00:35.000000000 PM,0,357,0,3,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/16/2018 6:01:01.000000000 PM,61039,1410,58,6,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 6:01:01.000000000 PM,61039,1410,58,6,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 6:01:05.000000000 PM,800160,0,4002,0,,d3.inside.local,,basement.inside.local
7/16/2018 6:01:05.000000000 PM,800000,0,4000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 6:01:05.000000000 PM,160,0,2,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 6:01:19.000000000 PM,520,0,5,0,,111.16.126.6,,basement.inside.local
7/16/2018 6:01:19.000000000 PM,520,0,5,0,,111.16.126.6,1,basement.inside.local
7/16/2018 6:02:04.000000000 PM,2466,0,8,0,,111.22.22.150,,239.255.255.250
7/16/2018 6:02:04.000000000 PM,2466,0,8,0,SSDP,111.22.22.150,17,239.255.255.250
7/16/2018 6:02:16.000000000 PM,2466,0,8,0,,111.22.22.154,,239.255.255.250
7/16/2018 6:02:16.000000000 PM,2466,0,8,0,SSDP,111.22.22.154,17,239.255.255.250
7/16/2018 6:02:28.000000000 PM,548,0,4,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 6:02:28.000000000 PM,216,0,3,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 6:02:28.000000000 PM,332,0,1,0,Bootstrap Protocol Server,g1.inside.local_192.168.1.1,17,basement.inside.local
7/16/2018 6:03:00.000000000 PM,0,678,0,10,,mail.c2.local_111.16.2.2,,g1.inside.local_192.168.1.1
7/16/2018 6:03:00.000000000 PM,0,678,0,10,Xml-Ipc Server Reg,mail.c2.local_111.16.2.2,6,g1.inside.local_192.168.1.1
7/16/2018 6:03:05.000000000 PM,72,0,1,0,,111.22.22.101,,111.22.22.255
7/16/2018 6:03:05.000000000 PM,72,0,1,0,,111.22.22.101,17,111.22.22.255
7/16/2018 6:03:28.000000000 PM,198120,0,993,0,,bay.inside.local,,basement.inside.local
7/16/2018 6:03:28.000000000 PM,197800,0,989,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/16/2018 6:03:28.000000000 PM,320,0,4,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 6:03:41.000000000 PM,1312,0,14,0,,acc.inside.local,,basement.inside.local
7/16/2018 6:03:41.000000000 PM,1312,0,14,0,,acc.inside.local,89,basement.inside.local
7/16/2018 6:03:44.000000000 PM,2147490136,30229472,688226,581106,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 6:03:44.000000000 PM,2147490136,30229472,688226,581106,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 6:03:54.000000000 PM,0,119,0,1,,255.255.255.255,,WIFI_192.168.1.111
7/16/2018 6:03:54.000000000 PM,0,119,0,1,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/16/2018 6:04:01.000000000 PM,0,76,0,1,,triton.ellipse.net,,router.c2.local_111.16.2.11
7/16/2018 6:04:01.000000000 PM,0,76,0,1,Network Time Protocol,triton.ellipse.net,17,router.c2.local_111.16.2.11
7/16/2018 6:05:05.000000000 PM,2466,0,8,0,,111.22.22.150,,239.255.255.250
7/16/2018 6:05:05.000000000 PM,2466,0,8,0,SSDP,111.22.22.150,17,239.255.255.250
7/16/2018 6:05:19.000000000 PM,600640,0,3008,0,,ops.inside.local,,basement.inside.local
7/16/2018 6:05:19.000000000 PM,600000,0,3000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 6:05:19.000000000 PM,640,0,8,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 6:05:33.000000000 PM,0,238,0,2,,255.255.255.255,,WIFI_192.168.1.222
7/16/2018 6:05:33.000000000 PM,0,238,0,2,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.222
7/16/2018 6:05:46.000000000 PM,1000160,0,5002,0,,d3.inside.local,,basement.inside.local
7/16/2018 6:05:46.000000000 PM,1000000,0,5000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 6:05:46.000000000 PM,160,0,2,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 6:06:01.000000000 PM,46082,2821,53,12,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 6:06:01.000000000 PM,46082,2821,53,12,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 6:06:26.000000000 PM,397440,0,1989,0,,bay.inside.local,,basement.inside.local
7/16/2018 6:06:26.000000000 PM,397200,0,1986,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/16/2018 6:06:26.000000000 PM,240,0,3,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 6:06:41.000000000 PM,144,0,2,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 6:06:41.000000000 PM,144,0,2,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 6:07:05.000000000 PM,916,0,10,0,,acc.inside.local,,basement.inside.local
7/16/2018 6:07:05.000000000 PM,916,0,10,0,,acc.inside.local,89,basement.inside.local
7/16/2018 6:07:59.000000000 PM,3078,0,16,0,,111.22.22.152,,239.255.255.250
7/16/2018 6:07:59.000000000 PM,3078,0,16,0,SSDP,111.22.22.152,17,239.255.255.250
7/16/2018 6:08:11.000000000 PM,1233,0,4,0,,111.22.22.154,,239.255.255.250
7/16/2018 6:08:11.000000000 PM,1233,0,4,0,SSDP,111.22.22.154,17,239.255.255.250
7/16/2018 6:08:50.000000000 PM,2147490136,29189302,688226,561103,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 6:08:50.000000000 PM,2147490136,29189302,688226,561103,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 6:10:11.000000000 PM,800080,0,4001,0,,d3.inside.local,,basement.inside.local
7/16/2018 6:10:11.000000000 PM,800000,0,4000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 6:10:11.000000000 PM,80,0,1,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 6:10:26.000000000 PM,800560,0,4007,0,,ops.inside.local,,basement.inside.local
7/16/2018 6:10:26.000000000 PM,800000,0,4000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 6:10:26.000000000 PM,560,0,7,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 6:10:53.000000000 PM,3078,0,16,0,,111.22.22.155,,239.255.255.250
7/16/2018 6:10:53.000000000 PM,3078,0,16,0,SSDP,111.22.22.155,17,239.255.255.250
7/16/2018 6:11:01.000000000 PM,10251,2822,38,12,,web.server.local,,g1.inside.local_192.168.1.1
7/16/2018 6:11:01.000000000 PM,10251,2822,38,12,iXYZI,web.server.local,6,g1.inside.local_192.168.1.1
7/16/2018 6:11:19.000000000 PM,2080,0,20,0,,111.16.126.6,,basement.inside.local
7/16/2018 6:11:19.000000000 PM,2080,0,20,0,,111.16.126.6,1,basement.inside.local
7/16/2018 6:12:05.000000000 PM,432,0,6,0,,111.22.22.101,,111.22.22.255
7/16/2018 6:12:05.000000000 PM,432,0,6,0,,111.22.22.101,17,111.22.22.255
7/16/2018 6:12:54.000000000 PM,0,119,0,1,,255.255.255.255,,WIFI_192.168.1.111
7/16/2018 6:12:54.000000000 PM,0,119,0,1,Remote Replication Agent Connection,255.255.255.255,17,WIFI_192.168.1.111
7/16/2018 6:13:35.000000000 PM,1812,0,3,0,,0.0.0.0,,255.255.255.255
7/16/2018 6:13:35.000000000 PM,1812,0,3,0,Bootstrap Protocol Server,0.0.0.0,17,255.255.255.255
7/16/2018 6:13:57.000000000 PM,2147502944,29189302,712058,561103,,ns.inside.local,,router.c2.local_111.16.2.11
7/16/2018 6:13:57.000000000 PM,2147502944,29189302,712058,561103,Xml-Ipc Server Reg,ns.inside.local,6,router.c2.local_111.16.2.11
7/16/2018 6:14:04.000000000 PM,1233,0,4,0,,111.22.22.150,,239.255.255.250
7/16/2018 6:14:04.000000000 PM,1233,0,4,0,SSDP,111.22.22.150,17,239.255.255.250
7/16/2018 6:14:27.000000000 PM,370,0,2,0,,111.22.22.103,,224.0.0.251
7/16/2018 6:14:27.000000000 PM,370,0,2,0,Multicast DNS,111.22.22.103,17,224.0.0.251
7/16/2018 6:14:41.000000000 PM,144,0,2,0,,g1.inside.local_192.168.1.1,,basement.inside.local
7/16/2018 6:14:41.000000000 PM,144,0,2,0,,g1.inside.local_192.168.1.1,1,basement.inside.local
7/16/2018 6:14:53.000000000 PM,398760,0,1995,0,,bay.inside.local,,basement.inside.local
7/16/2018 6:14:53.000000000 PM,398600,0,1993,0,Connected Corp,bay.inside.local,17,basement.inside.local
7/16/2018 6:14:53.000000000 PM,160,0,2,0,SNS Quote,bay.inside.local,17,basement.inside.local
7/16/2018 6:15:19.000000000 PM,1400400,0,7005,0,,ops.inside.local,,basement.inside.local
7/16/2018 6:15:19.000000000 PM,1400000,0,7000,0,Connected Corp,ops.inside.local,17,basement.inside.local
7/16/2018 6:15:19.000000000 PM,400,0,5,0,SNS Quote,ops.inside.local,17,basement.inside.local
7/16/2018 6:15:35.000000000 PM,200080,0,1001,0,,d3.inside.local,,basement.inside.local
7/16/2018 6:15:35.000000000 PM,200000,0,1000,0,Connected Corp,d3.inside.local,17,basement.inside.local
7/16/2018 6:15:35.000000000 PM,80,0,1,0,SNS Quote,d3.inside.local,17,basement.inside.local
7/16/2018 6:15:49.000000000 PM,1845,0,12,0,,111.22.22.152,,239.255.255.250
